42003416820000,CLFK,6514.21
42317371930000,SPRB,7669.67
42317371930000,SPRBM,7962.99
42317371930000,SPRBL,8199.96
42317371930000,JMLL,8517.92
42317371930000,SPRBS,8559.54
42317371930000,DEAN,9039.15
42317371930000,WFMP,9185.81
42317371930000,WFMPB,9364.18
42317371930000,WFMPC,9638.64
42317371930000,WFMPD,10053.5
42317371930000,CNYN,10290.3
42317371930000,STRN,10637.3
42317371930000,ATOK,10817.3
42317374890000,CLFK,5751.08
42317374890000,CLFKM,6078.72
42317374890000,CLFKL,6498.6
42317374890000,LNRD,6894.89
42317374890000,SPRB,7129.35
42317374890000,SPRBM,7400.17
42317374890000,SPRBL,7631.76
42317374890000,JMLL,7946.44
42317374890000,SPRBS,8007.33
42317374890000,DEAN,8440.22
42317374890000,WFMP,8659.78
42317374890000,WFMPB,8855.12
42317374890000,WFMPC,9096.47
42317374890000,WFMPD,9629.97
42317374890000,CNYN,9879.62
42317374890000,STRN,10224.1
42317376400000,CLFK,6388.13
42317376400000,CLFKM,6840.86
42317376400000,CLFKL,7533.28
42317376400000,LNRD,7959.39
42317376400000,SPRB,8214.54
42317376400000,SPRBM,8525.27
42317376400000,SPRBL,8758.58
42317376400000,JMLL,9083.61
42317376400000,SPRBS,9113.8
42317376400000,DEAN,9473.98
42317376400000,WFMP,9635.45
42317376400000,WFMPB,9927.47
42317376400000,WFMPC,10090
42317376400000,WFMPD,10427.9
42317376400000,CNYN,10723.5
42317376400000,STRN,10949.5
42317376400000,STRNB,11116.1
42317376400000,ATOK,11181.6
42317377910000,LNRD,7599.78
42317377910000,SPRB,7819.07
42317377910000,SPRBM,8097.43
42317377910000,SPRBL,8332.42
42317377910000,JMLL,8634.89
42317377910000,SPRBS,8685.51
42317377910000,DEAN,9142.71
42317377910000,WFMP,9403.98
42317377910000,WFMPB,9593.04
42317377910000,WFMPC,9862.24
42317377910000,WFMPD,10232.2
42317377910000,CNYN,10485.5
42317377910000,STRN,10787.3
42317383440000,CLFK,5850.48
42317383440000,CLFKM,6173.42
42317383440000,CLFKL,6587.73
42317383440000,LNRD,6983.79
42317383440000,SPRB,7216.17
42317383440000,SPRBM,7486.94
42317383440000,SPRBL,7717.32
42317383440000,JMLL,8034.22
42317383440000,SPRBS,8095.1
42317383440000,DEAN,8542.31
42317383440000,WFMP,8761.25
42317383440000,WFMPB,8940.31
42317383440000,WFMPC,9165.93
42317383440000,WFMPD,9720.99
42317383440000,CNYN,9973.12
42317383440000,STRN,10350.9
42317384610000,DEAN,9237.29
42317384610000,WFMP,9375.6
42317384610000,WFMPB,9579.45
42317384610000,WFMPC,9761.69
42317384610000,WFMPD,10037.1
42317384610000,CNYN,10260.3
42317384610000,STRN,10506.4
42317384980000,SPRB,6953.68
42317384980000,SPRBM,7220.35
42317384980000,SPRBL,7442.57
42317384980000,JMLL,7767.01
42317384980000,SPRBS,7813.68
42317384980000,DEAN,8280.35
42317384980000,WFMP,8464.79
42317384980000,WFMPB,8629.24
42317384980000,WFMPC,8835.9
42317384980000,WFMPD,9231.46
42317384980000,CNYN,9469.24
42317391800000,CLFK,6477.37
42317391800000,CLFKM,6569.04
42317391800000,CLFKL,6889.89
42317391800000,LNRD,7129.48
42317391800000,SPRB,7381.58
42317391800000,SPRBM,7637.84
42317391800000,SPRBL,7887.85
42317391800000,JMLL,8173.28
42317391800000,SPRBS,8233.7
42317391800000,DEAN,8685.8
42317391800000,WFMP,8892.06
42317391800000,WFMPB,9125.4
42317391800000,WFMPC,9406.67
42317391800000,WFMPD,9746.26
42317391800000,CNYN,10000.4
42317391800000,STRN,10310.9
42317400620000,CLFK,6575.22
42317400620000,CLFKM,7061.06
42317400620000,CLFKL,7738.71
42317400620000,LNRD,8121.02
42317400620000,SPRB,8321.46
42317400620000,SPRBM,8638.71
42317400620000,SPRBL,8869.6
42317400620000,JMLL,9186.94
42317400620000,SPRBS,9241.11
42317400620000,DEAN,9613.16
42317400620000,WFMP,9838.25
42317400620000,WFMPB,9993.18
42317400620000,WFMPC,10169.1
42317400620000,WFMPD,10543.8
42317400620000,CNYN,10816
42317400620000,STRN,11069.2
42317400620000,STRNB,11268
42317400620000,ATOK,11364.6
42317400620000,PSLV,11504.5
42317400620000,PLVD,11556.7
42317400620000,PSLVL,11608.4
42317400620000,CSTR,11634.7
42317400640000,CLFK,6740.47
42317400640000,CLFKM,7231.77
42317400640000,CLFKL,7799.61
42317400640000,LNRD,8134.08
42317400640000,SPRB,8333.11
42317400640000,SPRBM,8631.78
42317400640000,SPRBL,8872.52
42317400640000,JMLL,9159.66
42317400640000,SPRBS,9231.36
42317400640000,DEAN,9576.31
42317400640000,WFMP,9730.38
42317400640000,WFMPB,9953.24
42317400640000,WFMPC,10139.4
42317400640000,WFMPD,10511
42317400640000,CNYN,10711.9
42317400640000,STRN,11016.7
42317400640000,STRNB,11193.7
42317400640000,ATOK,11289.5
42317400640000,PSLV,11449.1
42317400640000,PLVD,11604.5
42317400640000,PSLVL,11742.9
42329360050000,SPRB,8219.35
42329360050000,SPRBM,8494
42329360050000,SPRBL,8732.62
42329360050000,JMLL,8983.29
42329360050000,SPRBS,9053.47
42329360050000,DEAN,9438.45
42329360050000,WFMP,9531.17
42329360050000,WFMPB,9809.38
42329360050000,WFMPC,9978.87
42329360050000,WFMPD,10321.7
42329360050000,CNYN,10442.8
42329364360000,SPRB,8276.34
42329364360000,SPRBM,8494.05
42329364360000,SPRBL,8721.76
42329364360000,JMLL,8978.11
42329364360000,SPRBS,9047.07
42329364360000,DEAN,9397.4
42329364360000,WFMP,9519.98
42329364360000,WFMPB,9722.58
42329364360000,WFMPC,9942.67
42329364360000,WFMPD,10302.8
42329364360000,CNYN,10382.9
42329364360000,STRN,10649.3
42329368130000,SPRB,7255.74
42329368130000,SPRBM,7576.6
42329368130000,SPRBL,7953.7
42329368130000,JMLL,8241.33
42329368130000,SPRBS,8295.53
42329368130000,DEAN,8779.01
42329368130000,WFMP,8958.2
42329368130000,WFMPB,9322.86
42329368130000,WFMPC,9639.61
42329368130000,WFMPD,10216.6
42329368130000,CNYN,10333.5
42329368130000,STRN,10552
42329377400000,LNRD,7710.11
42329377400000,SPRB,7924.84
42329377400000,SPRBM,8130.14
42329377400000,SPRBL,8426.58
42329377400000,JMLL,8641.07
42329377400000,SPRBS,8654.47
42329377400000,DEAN,9000.12
42329377400000,WFMP,9096.96
42329377400000,WFMPB,9561.08
42329377400000,WFMPC,9703.68
42329377400000,WFMPD,9879.94
42329377400000,CNYN,9925.24
42329377400000,STRN,10135.9
42329383490000,SPRBL,8697.9
42329383490000,JMLL,8967.14
42329383490000,SPRBS,9041.5
42329383490000,DEAN,9371.38
42329383490000,WFMP,9497.92
42329383490000,WFMPB,9695.36
42329383490000,WFMPC,9869.72
42329383490000,WFMPD,10249.2
42329383490000,CNYN,10359.5
42329383490000,STRN,10608.8
42329386760000,WFMP,9497.54
42329386760000,WFMPB,9753.14
42329386760000,WFMPC,9891.32
42329386760000,WFMPD,10266.6
42329386760000,CNYN,10377.7
42329386760000,STRN,10631.1
42329392350000,SPRB,7378.82
42329392350000,SPRBM,7674.06
42329392350000,SPRBL,7977.23
42329392350000,JMLL,8261.36
42329392350000,SPRBS,8313.74
42329392350000,DEAN,8788.26
42329392350000,WFMP,8977.3
42329392350000,WFMPB,9329.61
42329392350000,WFMPC,9655.88
42329392350000,WFMPD,10377.2
42329392350000,CNYN,10505.8
42329392350000,STRN,10782
42329401000000,SPRB,7494.63
42329401000000,SPRBM,7798.94
42329401000000,SPRBL,8087.52
42329401000000,JMLL,8370.38
42329401000000,SPRBS,8417.52
42329401000000,DEAN,8891.82
42329401000000,WFMP,9086.18
42329401000000,WFMPB,9432.17
42329401000000,WFMPC,9646.07
42329401000000,WFMPD,10449
42329401000000,CNYN,10597.6
42329401000000,STRN,10863.3
42383368980000,LNRD,5790.24
42383368980000,SPRB,6113.81
42383368980000,SPRBM,6394.32
42383368980000,SPRBL,6689.46
42383368980000,JMLL,7063.61
42383368980000,SPRBS,7088.1
42383368980000,DEAN,7520.58
42383368980000,WFMP,7641.81
42383368980000,WFMPB,8034.36
42383368980000,WFMPC,8446.87
42383368980000,WFMPD,9599.98
42383368980000,CNYN,9989.42
42383368980000,STRN,10321.2
42383369140000,LNRD,4676.1
42383369140000,SPRB,5182.65
42383369140000,SPRBM,5426.41
42383369140000,SPRBL,5724.34
42383369140000,JMLL,6116.04
42383369140000,SPRBS,6141.04
42383369140000,DEAN,6619.21
42383369140000,WFMP,6729.64
42383369140000,WFMPB,7022.87
42383369140000,WFMPC,7493.28
42383369140000,WFMPD,8241.04
42383369140000,CNYN,8777.09
42383369140000,STRN,9119.14
42383373540000,LNRD,4418.63
42383373540000,SPRB,4960.49
42383373540000,SPRBM,5193.82
42383373540000,SPRBL,5500.08
42383373540000,JMLL,5891.75
42383373540000,SPRBS,5912.58
42383373540000,DEAN,6382.38
42383373540000,WFMP,6494.88
42383373540000,WFMPB,6774.1
42383373540000,WFMPC,7243.85
42383373540000,WFMPD,8016.11
42383373540000,CNYN,8588.12
42383375790000,LNRD,5150.61
42383375790000,SPRB,5479.36
42383375790000,SPRBM,5708.64
42383375790000,SPRBL,5972.06
42383375790000,JMLL,6319.79
42383375790000,SPRBS,6344.28
42383375790000,DEAN,6758.15
42383375790000,WFMP,6844.52
42383375790000,WFMPB,7203.36
42383377600000,LNRD,5191.4
42383377600000,SPRB,5552.51
42383377600000,SPRBM,5818.37
42383377600000,SPRBL,6128.13
42383377600000,JMLL,6492.27
42383377600000,SPRBS,6518.81
42383377600000,DEAN,6951.19
42383377600000,WFMP,7076.19
42383377600000,WFMPB,7417.38
42383377600000,WFMPC,7851.6
42383377600000,WFMPD,8904.78
42383377600000,CNYN,9400.08
42383382800000,LNRD,4972.54
42383382800000,SPRB,5364.42
42383382800000,SPRBM,5601.02
42383382800000,SPRBL,5881.52
42383382800000,JMLL,6259.97
42383382800000,SPRBS,6281.4
42383382800000,DEAN,6731.14
42383382800000,WFMP,6828.87
42383382800000,WFMPB,7195.34
42383382800000,WFMPC,7610.33
42383382800000,WFMPD,8669.73
42383382800000,CNYN,9115.39
42383382800000,STRN,9340.91
42383383520000,LNRD,6148.26
42383383520000,SPRB,6424.44
42383383520000,SPRBM,6664.72
42383383520000,SPRBL,7012.37
42383383520000,JMLL,7307.57
42383383520000,SPRBS,7343.06
42383383520000,DEAN,7822.88
42383383520000,WFMP,8010.09
42383383520000,WFMPB,8360.93
42383383520000,WFMPC,8692.02
42383383520000,WFMPD,9818.27
42383383520000,CNYN,9994.39
42383383520000,STRN,10229.6
42383383980000,LNRD,5205.59
42383383980000,SPRB,5492.43
42383383980000,SPRBM,5743.65
42383383980000,SPRBL,6033.89
42383383980000,JMLL,6405.57
42383383980000,SPRBS,6429.04
42383383980000,DEAN,6857.48
42383383980000,WFMP,6984.75
42383383980000,WFMPB,7302.27
42383383980000,WFMPC,7699.23
42383383980000,WFMPD,8824.34
42383383980000,CNYN,9154.17
42383383980000,STRN,9394.1
42383389530000,WFMPC,8415.41
42383389680000,LNRD,6095.03
42383389680000,SPRB,6363.17
42383389680000,SPRBM,6593.29
42383389680000,SPRBL,6945.76
42383389680000,JMLL,7236.08
42383389680000,SPRBS,7273.94
42383389680000,DEAN,7769.18
42383389680000,WFMP,7927.5
42383389680000,WFMPB,8280.68
42383389680000,WFMPC,8655.34
42383389680000,WFMPD,9577.14
42383389680000,CNYN,9889.48
42413328660000,DEAN,4922.58
42413328660000,WFMP,5021.76
42413329190000,WFMP,5284.69
42461357830000,CLFK,6268.79
42461357830000,LNRD,6868.83
42461357830000,SPRB,7134.81
42461357830000,SPRBM,7338.14
42461357830000,SPRBL,7689.04
42461357830000,JMLL,7918.58
42461357830000,SPRBS,7936.62
42461357830000,DEAN,8331.63
42461357830000,WFMP,8417.35
42461357830000,WFMPB,8776.93
42461357830000,WFMPC,9024.52
42461357830000,WFMPD,9395.65
42461357830000,CNYN,9685.16
42461357830000,STRN,9838.18
42461370590000,CLFK,7083.05
42461370590000,CLFKM,7112.78
42461370590000,LNRD,7616.23
42461370590000,SPRB,7853.82
42461370590000,SPRBM,8124.26
42461370590000,SPRBL,8412.85
42461370590000,JMLL,8645.36
42461370590000,SPRBS,8690
42461376670000,CLFK,5778.35
42461376670000,LNRD,6373.1
42461376670000,SPRB,6586.26
42461376670000,SPRBM,6802.62
42461376670000,SPRBL,7080.29
42461376670000,JMLL,7372.31
42461376670000,SPRBS,7394
42461376670000,DEAN,7802.32
42461376670000,WFMP,7934.26
42461376670000,WFMPB,8292.8
42461376670000,WFMPC,8487.25
42461376670000,WFMPD,8883.54
42461376670000,CNYN,9217.76
42461376670000,STRN,9377.6
42461379380000,CLFK,6803.52
42461379380000,CLFKM,6832.02
42461379380000,LNRD,7420.26
42461379380000,SPRB,7668.35
42461379380000,SPRBM,7966.82
42461379380000,SPRBL,8259.62
42461379380000,JMLL,8520.84
42461379380000,SPRBS,8571.44
42461379380000,DEAN,9000.92
42461379380000,WFMP,9120.05
42461379380000,WFMPB,9408.33
42461379380000,WFMPC,9820.66
42461379380000,WFMPD,10320.4
42461379380000,CNYN,10455.7
42461379380000,STRN,10692.5
42461379560000,LNRD,6197.61
42461379560000,SPRB,6368.59
42461379560000,SPRBM,6580.83
42461379560000,SPRBL,6797.99
42461379560000,JMLL,7069.35
42461379560000,SPRBS,7088.64
42461379560000,DEAN,7542.36
42461379560000,WFMP,7646.22
42461379560000,WFMPB,8018.55
42461383170000,CLFK,6915.68
42461383170000,CLFKM,6940.68
42461383170000,LNRD,7500.04
42461383170000,SPRB,7736.94
42461383170000,SPRBM,8000.04
42461383170000,SPRBL,8318.64
42461383170000,JMLL,8551.15
42461383170000,SPRBS,8593.94
42461383170000,DEAN,8965.96
42461383170000,WFMP,9066.41
42461383170000,WFMPB,9347.68
42461383170000,WFMPC,9755.31
42461383170000,WFMPD,10020.5
42461383170000,CNYN,10230.8
42461383170000,STRN,10450.3
42461386130000,SPRB,7435.31
42461386130000,SPRBM,7683.7
42461386130000,SPRBL,8075.63
42461386130000,JMLL,8330.48
42461386130000,SPRBS,8367.57
42461386130000,DEAN,8743.38
42461386130000,WFMP,8915.96
42461386130000,WFMPB,9109.51
42461386130000,WFMPC,9407.9
42461386130000,WFMPD,9754.68
42461386130000,CNYN,9962.75
42461387930000,WFMP,8965.21
42461387930000,WFMPB,9231.23
42461387930000,WFMPC,9617.74